country,year,population,gdp_usd,gdp_per_capita_usd,inflation_rate,unemployment_rate,life_expectancy,hdi,co2_tonnes_per_capita,economic_growth_rate
Spain,2023,1148000000,49056336000000,42732,1.04,4.88,84.3,0.819,5.78,5.09
Spain,2023,133000000,4387670000000,32990,9.99,15.96,70.2,0.664,3.96,-1.14
Spain,2023,156000000,8346156000000,53501,1.84,8.4,82.4,0.809,10.22,6.85
Spain,2023,1236000000,89136612000000,72117,8.28,5.15,79.8,0.741,0.94,3.35
Spain,2023,581000000,7566944000000,13024,6.68,3.62,72.7,0.677,6.98,-1.33
Spain,2023,143000000,9619038000000,67266,8.78,10.84,62.7,0.842,7.55,3.24
Spain,2023,430000000,18980200000000,44140,6.85,14.11,69.1,0.775,4.31,5.21
Spain,2023,929000000,33956808000000,36552,-0.27,11.34,72.7,0.638,18.91,6.83
Spain,2023,602000000,5523350000000,9175,4.61,9.6,75.0,0.693,9.64,7.21
Spain,2023,393000000,13137204000000,33428,5.59,8.76,75.3,0.804,5.03,6.84
Spain,2023,772000000,33585088000000,43504,10.81,15.53,78.6,0.693,14.12,-2.26
Spain,2023,378000000,15649200000000,41400,1.31,11.85,69.8,0.771,7.86,2.48
Spain,2023,229000000,9740057000000,42533,3.38,6.53,66.0,0.884,3.7,0.15
Spain,2023,1264000000,49448944000000,39121,0.33,6.15,66.2,0.597,11.52,5.95
Spain,2023,725000000,5214925000000,7193,11.07,2.4,71.5,0.798,3.2,1.7
Spain,2023,1287000000,25038585000000,19455,4.5,12.79,72.5,0.795,4.16,6.47
Netherlands,2023,1116000000,74008656000000,66316,3.86,5.26,62.5,0.769,8.88,3.67
Netherlands,2023,743000000,44137172000000,59404,9.54,10.56,68.7,0.715,5.16,-0.79
Netherlands,2023,967000000,52793365000000,54595,5.39,17.23,65.9,0.675,9.27,-0.33
Netherlands,2023,759000000,30557340000000,40260,3.67,6.74,75.5,0.926,12.71,3.06
Netherlands,2023,167000000,12990763000000,77789,1.99,8.94,82.6,0.622,0.84,-1.8
Netherlands,2023,1040000000,32098560000000,30864,0.61,3.19,66.2,0.676,11.71,2.08
Netherlands,2023,446000000,2850832000000,6392,11.78,7.22,66.3,0.645,14.58,6.12
Netherlands,2023,1029000000,69601560000000,67640,1.09,12.61,67.8,0.944,16.96,4.02
Netherlands,2023,614000000,45624498000000,74307,8.37,2.8,76.8,0.839,6.56,0.61
Netherlands,2023,585000000,2604420000000,4452,2.34,14.63,82.9,0.613,9.77,4.32
Netherlands,2023,619000000,41209925000000,66575,4.64,7.59,62.9,0.956,2.38,7.8
Netherlands,2023,1317000000,63661146000000,48338,3.74,6.84,69.4,0.678,19.37,5.65
Netherlands,2023,958000000,52916088000000,55236,-0.76,10.99,67.0,0.879,16.25,-2.98
Netherlands,2023,26000000,398814000000,15339,5.95,4.87,66.1,0.818,12.77,0.92
Netherlands,2023,345000000,8373150000000,24270,1.43,12.75,64.5,0.723,15.22,5.81
Netherlands,2023,824000000,2445632000000,2968,6.02,10.22,82.0,0.696,2.8,1.6
Netherlands,2023,789000000,46564413000000,59017,5.62,12.45,78.2,0.908,6.6,3.77
Netherlands,2023,113000000,5531802000000,48954,8.99,2.02,82.5,0.774,16.4,5.92
Netherlands,2023,244000000,11602200000000,47550,0.65,10.2,67.2,0.552,11.18,6.46
Netherlands,2023,446000000,34186792000000,76652,11.39,4.01,83.8,0.852,6.48,3.43
Turkey,2023,1081000000,53868392000000,49832,3.88,14.31,78.4,0.864,7.12,7.42
Turkey,2023,156000000,7041996000000,45141,8.07,7.88,64.8,0.754,11.14,2.58
Turkey,2023,1074000000,28521144000000,26556,7.59,7.1,69.1,0.812,8.35,5.27
Turkey,2023,1138000000,50404296000000,44292,4.87,16.01,80.8,0.76,10.93,3.36
Turkey,2023,359000000,12076401000000,33639,7.88,16.28,77.8,0.785,4.07,-1.24
Turkey,2023,196000000,5621868000000,28683,7.76,12.06,74.4,0.711,6.26,6.95
Turkey,2023,341000000,12345223000000,36203,-0.28,14.71,71.4,0.56,15.65,7.82
Turkey,2023,265000000,1792195000000,6763,2.09,12.98,77.3,0.627,17.3,4.5
Turkey,2023,104000000,2306616000000,22179,6.72,5.52,62.8,0.831,1.84,3.04
Turkey,2023,63000000,5314554000000,84358,0.77,11.35,74.6,0.646,12.24,5.87
Turkey,2023,843000000,19864452000000,23564,9.18,9.65,80.6,0.853,16.57,0.36
Turkey,2023,175000000,2601725000000,14867,5.14,11.47,82.9,0.77,4.84,-2.67
Turkey,2023,357000000,7058247000000,19771,11.31,2.07,77.0,0.933,10.02,7.4
Turkey,2023,1272000000,69594936000000,54713,-0.86,17.27,79.5,0.941,4.33,-0.05
Turkey,2023,467000000,719647000000,1541,6.91,9.27,74.7,0.943,1.68,0.09
Turkey,2023,780000000,6782880000000,8696,9.86,8.97,63.2,0.786,12.15,6.03
Turkey,2023,1153000000,20456526000000,17742,5.83,5.19,66.2,0.592,7.23,5.77
Turkey,2023,134000000,7988678000000,59617,3.96,8.82,62.2,0.691,19.34,5.86
Turkey,2023,922000000,55079358000000,59739,2.79,7.98,63.2,0.801,12.16,5.65
Turkey,2023,258000000,8760648000000,33956,7.66,16.34,63.8,0.94,9.26,-0.14
Nigeria,2023,1256000000,65315768000000,52003,0.26,11.97,80.5,0.62,10.42,3.85
Nigeria,2023,1224000000,77764392000000,63533,1.78,13.05,74.9,0.946,4.66,-0.42
Nigeria,2023,278000000,7037570000000,25315,7.65,8.64,74.5,0.829,3.63,4.67
Nigeria,2023,231000000,8966958000000,38818,10.18,4.69,75.5,0.607,14.63,2.02
Nigeria,2023,387000000,17812836000000,46028,8.93,16.61,70.6,0.731,3.38,8.01
Nigeria,2023,1093000000,75204958000000,68806,10.56,4.59,65.9,0.903,5.9,4.68
Nigeria,2023,801000000,2924451000000,3651,9.06,5.73,77.3,0.797,10.83,6.77
Nigeria,2023,198000000,12954744000000,65428,4.09,13.48,77.7,0.595,7.83,-2.63
Nigeria,2023,1018000000,29438524000000,28918,-0.53,16.62,76.5,0.898,2.18,1.96
Nigeria,2023,320000000,11207360000000,35023,4.15,11.31,81.1,0.949,7.22,6.58
Nigeria,2023,655000000,6130145000000,9359,2.23,14.4,63.5,0.79,18.3,0.06
Nigeria,2023,722000000,15714330000000,21765,6.76,7.54,77.2,0.595,2.27,-2.25
Nigeria,2023,404000000,26311712000000,65128,6.04,5.79,70.1,0.916,14.6,8.05
Nigeria,2023,622000000,11249492000000,18086,1.21,11.17,80.4,0.621,7.8,-2.03
Nigeria,2023,624000000,25476048000000,40827,9.43,9.65,78.7,0.697,15.37,0.41
Nigeria,2023,149000000,2525848000000,16952,7.65,10.81,67.5,0.896,18.77,1.12
Nigeria,2023,404000000,30818736000000,76284,5.15,8.1,71.2,0.884,7.35,-2.9
Nigeria,2023,1271000000,78411803000000,61693,3.28,6.01,82.2,0.92,11.41,-1.91
Nigeria,2023,252000000,13318704000000,52852,0.38,10.83,62.6,0.686,13.44,-1.76
Nigeria,2023,1398000000,74151318000000,53041,2.25,6.89,80.9,0.721,7.43,0.81
USA,2024,283000000,9991315000000,35305,1.91,8.04,64.6,0.571,3.29,2.37
USA,2024,1234000000,23513870000000,19055,10.27,10.2,76.4,0.79,14.74,7.84
USA,2024,651000000,36851808000000,56608,9.43,2.04,70.2,0.882,16.22,0.11
USA,2024,801000000,35431434000000,44234,10.07,8.66,66.5,0.766,10.52,6.82
USA,2024,1148000000,9112824000000,7938,4.04,13.63,69.2,0.754,11.53,-2.06
USA,2024,1356000000,16171656000000,11926,5.3,13.56,64.0,0.656,3.75,0.68
USA,2024,295000000,16142990000000,54722,2.15,7.0,67.9,0.909,1.04,5.06
USA,2024,594000000,26393796000000,44434,4.59,5.92,64.9,0.725,9.95,4.89
USA,2024,31000000,512368000000,16528,9.42,16.37,69.4,0.769,1.33,-1.3
USA,2024,530000000,20588910000000,38847,10.05,6.36,80.9,0.844,17.17,-0.66
USA,2024,1116000000,50067108000000,44863,11.44,16.47,69.0,0.561,0.97,-0.2
USA,2024,837000000,18039861000000,21553,10.79,6.78,76.0,0.742,18.05,-0.12
USA,2024,1292000000,17466548000000,13519,7.42,14.89,80.0,0.875,2.86,3.63
USA,2024,474000000,35403534000000,74691,5.05,3.5,81.2,0.674,12.25,5.31
USA,2024,7000000,535843000000,76549,1.51,8.34,75.8,0.561,12.5,1.29
USA,2024,554000000,46127702000000,83263,1.61,6.2,67.3,0.795,2.03,7.03
USA,2024,578000000,40936272000000,70824,-0.89,17.11,63.9,0.833,16.51,-0.47
USA,2024,580000000,5081380000000,8761,8.18,15.87,72.1,0.887,5.85,-1.67
USA,2024,927000000,12438486000000,13418,9.51,16.29,80.8,0.876,18.17,2.24
USA,2024,36000000,136440000000,3790,0.49,8.03,65.5,0.891,19.6,-0.49
China,2024,1247000000,3454190000000,2770,-0.86,17.3,67.0,0.81,0.75,-1.52
China,2024,328000000,7766384000000,23678,3.05,16.44,67.9,0.93,1.7,1.59
China,2024,1006000000,31243342000000,31057,0.03,16.6,72.6,0.809,16.16,6.2
China,2024,1355000000,84213250000000,62150,5.19,13.27,71.8,0.7,0.98,1.64
China,2024,1268000000,96581024000000,76168,4.22,3.56,76.8,0.795,4.13,-0.85
China,2024,951000000,12382971000000,13021,11.89,15.45,84.6,0.603,11.63,8.04
China,2024,1179000000,29546919000000,25061,3.77,2.75,83.3,0.85,8.56,7.55
China,2024,878000000,23852626000000,27167,5.22,13.14,62.1,0.585,10.02,1.03
China,2024,1128000000,67383336000000,59737,-0.55,12.91,82.0,0.665,9.74,4.29
China,2024,1287000000,13549536000000,10528,4.95,13.17,62.9,0.622,5.7,1.11
China,2024,541000000,3669062000000,6782,8.98,13.43,82.2,0.632,3.17,7.84
China,2024,647000000,35639348000000,55084,0.62,10.74,74.9,0.686,19.17,4.45
China,2024,843000000,46993035000000,55745,9.44,11.61,74.2,0.741,16.06,-2.47
China,2024,1022000000,75464480000000,73840,4.91,3.88,62.8,0.674,10.88,6.7
China,2024,475000000,20090600000000,42296,2.76,10.43,72.0,0.844,11.81,-0.62
China,2024,333000000,15096888000000,45336,6.64,11.04,76.2,0.878,16.79,2.69
China,2024,461000000,17860984000000,38744,3.01,17.03,63.5,0.912,10.26,2.32
China,2024,1050000000,57447600000000,54712,11.35,3.18,77.6,0.919,14.57,3.26
China,2024,951000000,60527346000000,63646,5.72,14.04,68.8,0.751,2.67,6.64
China,2024,35000000,2275805000000,65023,9.7,5.91,70.5,0.929,3.14,1.0
India,2024,1095000000,28767840000000,26272,7.69,17.01,75.0,0.707,14.46,3.17
India,2024,228000000,8204808000000,35986,6.52,8.7,79.6,0.585,7.56,1.32
India,2024,1247000000,39282994000000,31502,3.21,6.21,76.2,0.557,4.4,-2.14
India,2024,603000000,41673330000000,69110,8.25,7.45,65.1,0.807,10.19,-2.79
India,2024,736000000,42594528000000,57873,8.92,9.44,75.6,0.614,16.41,5.62
India,2024,646000000,45360828000000,70218,3.37,15.44,67.5,0.958,3.17,0.4
India,2024,1294000000,16485560000000,12740,6.53,14.94,64.7,0.837,16.92,0.4
India,2024,395000000,9694880000000,24544,9.99,13.26,70.3,0.899,7.38,-1.73
India,2024,194000000,3450678000000,17787,5.54,3.35,80.9,0.9,16.39,2.59
India,2024,1293000000,73734618000000,57026,3.41,7.06,79.8,0.652,15.88,-0.7
India,2024,893000000,71490008000000,80056,2.56,5.05,75.2,0.584,2.87,6.95
India,2024,192000000,12595200000000,65600,1.57,16.82,82.4,0.848,1.73,0.79
India,2024,1187000000,10611780000000,8940,7.47,14.13,65.9,0.888,10.06,1.82
India,2024,1005000000,30244470000000,30094,9.89,11.1,75.5,0.868,6.95,8.98
India,2024,790000000,65267430000000,82617,4.2,11.2,67.8,0.711,15.76,-2.16
India,2024,132000000,9398136000000,71198,4.89,4.93,74.0,0.916,0.61,5.04
India,2024,1334000000,86547252000000,64878,1.86,16.09,68.5,0.689,13.33,7.29
India,2024,744000000,63097896000000,84809,5.8,17.11,76.5,0.766,17.2,2.55
India,2024,745000000,37900385000000,50873,0.44,3.32,82.8,0.908,3.27,2.73
India,2024,1054000000,85834598000000,81437,0.52,11.2,66.3,0.764,14.16,-2.49
Germany,2024,721000000,52985569000000,73489,2.33,15.06,78.4,0.659,12.98,-2.14
Germany,2024,121000000,5638358000000,46598,5.36,7.66,67.7,0.788,18.47,0.09
Germany,2024,222000000,15464076000000,69658,7.11,3.24,67.0,0.575,2.04,5.95
Germany,2024,395000000,6950815000000,17597,2.87,7.54,78.6,0.853,3.0,3.09
Germany,2024,300000000,8244000000000,27480,8.89,4.7,83.7,0.845,6.82,6.68
Germany,2024,155000000,5939755000000,38321,3.72,17.7,62.9,0.841,6.52,1.87
Germany,2024,1045000000,41513670000000,39726,9.01,13.89,84.2,0.696,9.95,4.78
Germany,2024,486000000,4133430000000,8505,9.92,6.31,66.3,0.896,3.61,5.51
Germany,2024,327000000,10113783000000,30929,2.36,6.48,82.5,0.58,1.15,2.93
Germany,2024,1253000000,31441529000000,25093,8.0,10.58,64.1,0.853,10.56,2.37
Germany,2024,1321000000,77644417000000,58777,6.18,7.38,84.3,0.827,3.19,2.32
Germany,2024,185000000,1682575000000,9095,2.87,13.56,65.8,0.811,11.39,5.26
Germany,2024,1323000000,4199202000000,3174,4.72,15.32,70.1,0.648,4.66,-2.87
Germany,2024,359000000,2868769000000,7991,6.92,5.16,68.5,0.602,15.04,7.02
Germany,2024,1287000000,27604863000000,21449,-0.03,13.58,82.3,0.738,5.55,2.66
Germany,2024,377000000,18317676000000,48588,8.96,11.22,65.6,0.711,1.98,0.45
Germany,2024,40000000,2457680000000,61442,2.67,9.42,64.8,0.561,3.01,8.85
Germany,2024,701000000,54403208000000,77608,2.77,14.39,68.6,0.948,12.22,0.38
Germany,2024,550000000,9106350000000,16557,-0.86,10.28,66.4,0.73,8.08,6.73
Germany,2024,1267000000,84221291000000,66473,6.84,6.4,67.6,0.671,0.83,5.35
Japan,2024,381000000,10249281000000,26901,11.06,11.88,77.2,0.591,10.29,-1.45
Japan,2024,763000000,54934474000000,71998,0.82,13.11,73.6,0.596,12.38,3.68
Japan,2024,926000000,63851404000000,68954,2.46,8.24,74.3,0.585,1.02,7.07
Japan,2024,733000000,34725875000000,47375,9.7,16.79,62.3,0.948,4.52,-2.4
Japan,2024,529000000,20876456000000,39464,11.38,17.01,68.5,0.849,15.91,6.26
Japan,2024,864000000,72494784000000,83906,7.85,4.94,83.8,0.91,2.09,6.69
Japan,2024,1002000000,83985636000000,83818,-0.56,15.51,84.8,0.918,10.54,-2.53
Japan,2024,1017000000,24784290000000,24370,5.88,11.53,77.4,0.952,11.18,5.81
Japan,2024,1179000000,51274710000000,43490,10.99,4.97,81.3,0.616,18.58,0.75
Japan,2024,694000000,53184690000000,76635,5.71,12.24,74.6,0.958,5.53,0.83
Japan,2024,750000000,5715750000000,7621,9.89,3.39,70.8,0.725,2.3,-0.23
Japan,2024,1349000000,16414632000000,12168,6.16,8.0,72.1,0.815,16.0,0.43
Japan,2024,234000000,17618562000000,75293,10.04,3.84,72.0,0.605,18.67,7.31
Japan,2024,599000000,33187595000000,55405,3.63,16.81,62.2,0.797,12.14,7.11
Japan,2024,676000000,45470464000000,67264,3.2,11.99,72.9,0.786,16.61,3.43
Japan,2024,1281000000,21376047000000,16687,3.0,7.9,63.4,0.633,12.44,8.51
Japan,2024,1305000000,29851875000000,22875,4.35,16.31,69.6,0.91,1.38,3.22
Japan,2024,293000000,14926006000000,50942,6.18,8.69,78.7,0.939,10.83,7.67
Japan,2024,270000000,7004340000000,25942,6.27,10.58,78.3,0.849,15.76,4.19
Japan,2024,726000000,17270088000000,23788,8.22,9.41,76.8,0.92,17.52,3.75
UK,2024,963000000,43847316000000,45532,-0.96,12.6,65.8,0.607,1.0,-0.83
UK,2024,1132000000,8228508000000,7269,1.44,3.13,78.0,0.781,10.79,-0.73
UK,2024,520000000,2187640000000,4207,8.07,5.16,73.0,0.898,13.87,-2.91
UK,2024,456000000,6027408000000,13218,1.74,7.43,68.9,0.59,13.96,-1.81
UK,2024,845000000,13368745000000,15821,1.9,9.0,79.9,0.755,19.43,-0.97
UK,2024,734000000,37438404000000,51006,4.66,6.71,74.1,0.787,19.17,7.32
UK,2024,1077000000,16339167000000,15171,11.27,11.95,82.0,0.855,9.68,2.23
UK,2024,1314000000,73218708000000,55722,4.96,13.44,77.9,0.73,3.56,1.69
UK,2024,1159000000,57634752000000,49728,1.92,9.87,69.6,0.806,12.8,-0.28
UK,2024,224000000,7478688000000,33387,10.12,2.09,77.8,0.576,12.07,1.0
UK,2024,1107000000,33740253000000,30479,7.47,13.15,75.4,0.627,3.62,8.87
UK,2024,1025000000,17103150000000,16686,11.34,12.89,78.1,0.567,18.52,2.54
UK,2024,58000000,4363572000000,75234,4.78,17.76,71.0,0.784,8.82,8.67
UK,2024,1071000000,89474553000000,83543,1.97,5.14,68.4,0.923,6.68,6.34
UK,2024,1355000000,27128455000000,20021,5.34,14.94,83.4,0.821,14.26,6.93
UK,2024,82000000,3966586000000,48373,8.74,14.15,72.0,0.862,0.73,6.45
UK,2024,1235000000,12207975000000,9885,6.83,16.4,72.6,0.833,9.58,-1.16
UK,2024,1326000000,27217476000000,20526,8.54,3.31,67.3,0.72,19.81,6.54
UK,2024,418000000,2950662000000,7059,3.43,17.39,68.5,0.637,3.74,4.94
UK,2024,54000000,1038744000000,19236,1.77,17.31,67.6,0.614,4.07,3.21
France,2024,1055000000,10586925000000,10035,4.85,15.35,74.7,0.79,7.32,6.83
France,2024,457000000,32473963000000,71059,7.65,14.69,84.9,0.613,1.7,2.74
France,2024,1143000000,75842622000000,66354,9.48,8.77,65.0,0.821,19.54,6.81
France,2024,396000000,20250252000000,51137,5.36,3.91,74.6,0.899,16.5,1.59
France,2024,606000000,43404750000000,71625,5.88,17.54,62.3,0.565,5.29,6.76
France,2024,925000000,61517125000000,66505,1.39,13.09,80.4,0.826,9.2,4.59
France,2024,929000000,31855410000000,34290,5.46,17.16,63.1,0.65,1.05,2.06
France,2024,27000000,530604000000,19652,1.57,9.64,82.8,0.929,6.71,7.32
France,2024,813000000,59755500000000,73500,8.47,11.61,63.0,0.689,0.97,-1.82
France,2024,726000000,6893370000000,9495,0.74,9.35,77.6,0.598,11.52,-2.68
France,2024,463000000,31933573000000,68971,0.26,12.55,74.5,0.915,11.32,5.11
France,2024,1182000000,97873146000000,82803,3.55,12.73,70.0,0.644,1.26,3.59
France,2024,1054000000,19171206000000,18189,0.13,12.29,82.3,0.703,9.21,-0.85
France,2024,1235000000,15115165000000,12239,1.63,8.45,75.7,0.796,4.81,3.1
France,2024,1261000000,82050748000000,65068,9.97,9.18,82.4,0.604,16.61,2.43
France,2024,1321000000,110574305000000,83705,5.28,13.79,65.5,0.764,12.08,-1.66
France,2024,1026000000,57195396000000,55746,8.82,2.56,82.5,0.852,1.63,8.6
France,2024,267000000,5144289000000,19267,7.0,6.81,76.5,0.937,13.04,7.38
France,2024,445000000,21982555000000,49399,8.25,4.34,64.6,0.852,12.85,7.0
France,2024,757000000,16713803000000,22079,3.34,5.05,84.3,0.864,9.64,-0.28
Canada,2024,531000000,7336296000000,13816,4.84,12.33,77.1,0.734,9.78,8.55
Canada,2024,393000000,14360613000000,36541,5.36,12.1,66.0,0.597,1.77,0.91
Canada,2024,1357000000,28112969000000,20717,10.37,16.31,77.5,0.945,9.31,3.47
Canada,2024,198000000,643500000000,3250,9.39,5.17,70.9,0.765,1.83,5.69
Canada,2024,692000000,14314712000000,20686,10.25,16.0,64.2,0.561,12.39,7.62
Canada,2024,728000000,30075864000000,41313,0.35,14.01,64.7,0.668,7.05,4.07
Canada,2024,988000000,17676308000000,17891,1.04,4.39,77.5,0.566,17.75,-2.53
Canada,2024,855000000,29146095000000,34089,11.33,9.91,70.1,0.578,14.83,-1.45
Canada,2024,735000000,58026780000000,78948,10.53,3.75,70.5,0.57,19.15,-2.75
Canada,2024,1308000000,109920396000000,84037,11.01,10.24,67.0,0.75,13.17,2.5
Canada,2024,36000000,3039552000000,84432,-0.58,2.88,73.6,0.598,4.29,4.49
Canada,2024,493000000,6125032000000,12424,2.46,4.51,80.9,0.771,19.16,3.54
Canada,2024,339000000,23122512000000,68208,9.45,3.07,74.3,0.889,19.4,0.27
Canada,2024,78000000,1148940000000,14730,3.68,9.79,67.9,0.588,14.71,-2.51
Canada,2024,998000000,71330054000000,71473,0.36,17.78,75.9,0.802,8.14,-1.03
Canada,2024,379000000,5365882000000,14158,7.17,13.86,76.7,0.903,1.37,7.73
Canada,2024,1162000000,51986718000000,44739,-0.89,3.09,80.0,0.812,18.25,3.01
Canada,2024,298000000,12170618000000,40841,0.42,15.85,75.8,0.761,11.0,1.13
Canada,2024,91000000,4415411000000,48521,2.5,3.47,73.1,0.839,17.74,5.25
Canada,2024,1210000000,87668130000000,72453,4.93,16.96,69.7,0.6,9.86,5.31
Brazil,2024,683000000,19438180000000,28460,12.0,15.42,62.5,0.911,9.83,-2.95
Brazil,2024,1346000000,80395234000000,59729,2.76,15.69,71.3,0.895,11.8,3.3
Brazil,2024,504000000,40486824000000,80331,11.4,4.42,77.7,0.891,2.74,-3.0
Brazil,2024,1118000000,16215472000000,14504,7.39,14.91,78.3,0.858,19.74,-1.83
Brazil,2024,164000000,9257308000000,56447,10.06,3.13,68.5,0.894,4.87,8.73
Brazil,2024,143000000,4862143000000,34001,0.93,2.04,68.6,0.635,9.81,-2.66
Brazil,2024,1105000000,91311675000000,82635,2.22,6.06,70.6,0.821,11.33,4.94
Brazil,2024,464000000,7211024000000,15541,2.68,11.21,68.6,0.893,0.55,3.31
Brazil,2024,741000000,24568596000000,33156,-0.85,8.48,71.3,0.925,3.71,1.4
Brazil,2024,455000000,34405735000000,75617,1.55,5.02,77.8,0.687,4.98,8.35
Brazil,2024,1338000000,65566014000000,49003,3.84,6.43,80.1,0.642,7.07,3.57
Brazil,2024,1246000000,81893350000000,65725,2.22,2.82,76.6,0.785,0.94,2.88
Brazil,2024,936000000,68746392000000,73447,-0.04,13.12,69.4,0.611,15.09,3.43
Brazil,2024,751000000,45469295000000,60545,1.98,6.38,80.3,0.817,16.04,4.5
Brazil,2024,527000000,4896884000000,9292,2.84,8.85,71.0,0.845,1.65,2.33
Brazil,2024,328000000,27329944000000,83323,5.41,4.33,78.6,0.779,11.47,3.9
Brazil,2024,457000000,22046137000000,48241,10.28,4.67,77.1,0.567,0.8,7.49
Brazil,2024,1333000000,9365658000000,7026,2.86,2.95,79.6,0.856,16.66,-1.51
Brazil,2024,325000000,10814700000000,33276,11.37,9.5,77.4,0.848,19.03,-0.48
Brazil,2024,974000000,38487610000000,39515,3.53,12.72,66.1,0.868,0.88,4.98
Australia,2024,880000000,50364160000000,57232,8.75,9.99,76.6,0.643,7.17,2.4
Australia,2024,195000000,5601375000000,28725,2.62,11.72,66.4,0.743,8.94,8.82
Australia,2024,1153000000,64352389000000,55813,1.79,3.27,71.3,0.915,16.28,2.17
Australia,2024,1050000000,44137800000000,42036,9.73,4.11,64.6,0.83,7.57,6.61
Australia,2024,648000000,8103240000000,12505,9.3,14.79,63.8,0.825,11.83,0.23
Australia,2024,726000000,44159676000000,60826,2.48,11.43,71.1,0.763,8.49,5.56
Australia,2024,682000000,4445276000000,6518,0.94,8.18,76.3,0.934,16.41,5.41
Australia,2024,323000000,17967844000000,55628,7.11,12.08,65.4,0.674,7.86,-2.51
Australia,2024,924000000,72769620000000,78755,4.38,17.31,63.9,0.905,3.49,0.09
Australia,2024,887000000,71497522000000,80606,-0.55,6.58,62.8,0.626,16.15,1.89
Australia,2024,558000000,27677916000000,49602,7.51,5.26,64.5,0.591,17.24,-1.99
Australia,2024,1387000000,7131954000000,5142,7.31,3.25,78.7,0.744,5.99,5.27
Australia,2024,1105000000,17926415000000,16223,4.08,11.26,74.6,0.833,4.13,2.4
Australia,2024,565000000,12035065000000,21301,5.3,8.05,70.1,0.697,11.36,-1.42
Australia,2024,368000000,19505840000000,53005,7.95,3.07,72.4,0.628,0.65,8.07
Australia,2024,672000000,50062656000000,74498,4.29,5.09,63.6,0.584,19.76,0.32
Australia,2024,875000000,72719500000000,83108,8.31,7.23,78.1,0.798,8.09,3.52
Australia,2024,1181000000,42896282000000,36322,1.09,2.75,70.3,0.943,1.78,6.62
Australia,2024,209000000,6982272000000,33408,11.84,11.92,75.4,0.633,16.58,-0.7
Australia,2024,90000000,6813450000000,75705,8.88,2.65,67.0,0.782,9.35,-2.41
Italy,2024,366000000,26499132000000,72402,7.25,8.45,70.8,0.709,19.62,3.58
Italy,2024,639000000,11915433000000,18647,7.64,13.57,80.9,0.706,3.32,2.56
Italy,2024,530000000,43496040000000,82068,10.79,16.41,68.9,0.718,0.7,-2.8
Italy,2024,803000000,25785936000000,32112,5.99,8.27,65.9,0.87,8.5,6.22
Italy,2024,1275000000,32081550000000,25162,7.65,8.99,72.5,0.616,2.74,6.3
Italy,2024,331000000,21345528000000,64488,1.5,7.4,81.0,0.656,9.59,5.55
Italy,2024,237000000,10827819000000,45687,7.23,12.04,81.5,0.559,11.02,7.13
Italy,2024,802000000,32218746000000,40173,7.29,13.31,79.5,0.716,19.71,2.9
Italy,2024,1007000000,16482576000000,16368,0.64,13.1,62.4,0.761,11.74,6.69
Italy,2024,799000000,61444698000000,76902,10.63,7.46,82.0,0.958,3.42,7.57
Italy,2024,1219000000,61125536000000,50144,9.35,7.92,80.3,0.827,18.63,3.46
Italy,2024,434000000,19341644000000,44566,10.72,16.59,76.3,0.582,18.66,3.41
Italy,2024,1235000000,72341360000000,58576,2.87,5.61,65.9,0.886,10.09,0.78
